"id","stratum","stratum_N","weight"
"W2945365302","about_only",664248,664.248
"W4406886085","about_only",664248,664.248
"W6923605853","about_only",664248,664.248
"W2107970345","about_only",664248,664.248
"W1760432464","about_only",664248,664.248
"W7022383918","about_only",664248,664.248
"W339873244","about_only",664248,664.248
"W6957726377","about_only",664248,664.248
"W2482883559","about_only",664248,664.248
"W7070461745","about_only",664248,664.248
"W2161531628","about_only",664248,664.248
"W2910698990","about_only",664248,664.248
"W3121051674","about_only",664248,664.248
"W2948812433","about_only",664248,664.248
"W7072101986","about_only",664248,664.248
"W2030142750","about_only",664248,664.248
"W6942406997","about_only",664248,664.248
"W2266464117","about_only",664248,664.248
"W7058368160","about_only",664248,664.248
"W7071823255","about_only",664248,664.248
"W6940797169","about_only",664248,664.248
"W7034439322","about_only",664248,664.248
"W7036839017","about_only",664248,664.248
"W2602266471","about_only",664248,664.248
"W4413244142","about_only",664248,664.248
"W4230476071","about_only",664248,664.248
"W6893959710","about_only",664248,664.248
"W137380767","about_only",664248,664.248
"W1963614654","about_only",664248,664.248
"W6967931477","about_only",664248,664.248
"W6977785891","about_only",664248,664.248
"W2796230234","about_only",664248,664.248
"W4300616815","about_only",664248,664.248
"W2550481035","about_only",664248,664.248
"W7057251629","about_only",664248,664.248
"W2884752382","about_only",664248,664.248
"W4390201636","about_only",664248,664.248
"W2763593142","about_only",664248,664.248
"W4302560090","about_only",664248,664.248
"W6924459062","about_only",664248,664.248
"W6999803308","about_only",664248,664.248
"W6949863803","about_only",664248,664.248
"W3126106505","about_only",664248,664.248
"W4381376611","about_only",664248,664.248
"W6991112624","about_only",664248,664.248
"W6968038583","about_only",664248,664.248
"W2801387139","about_only",664248,664.248
"W6980697982","about_only",664248,664.248
"W6901428547","about_only",664248,664.248
"W4411158760","about_only",664248,664.248
"W2376806263","about_only",664248,664.248
"W6888970311","about_only",664248,664.248
"W6976415348","about_only",664248,664.248
"W7042240122","about_only",664248,664.248
"W6911473686","about_only",664248,664.248
"W2948429247","about_only",664248,664.248
"W1980081163","about_only",664248,664.248
"W2611447540","about_only",664248,664.248
"W6911512394","about_only",664248,664.248
"W4319006547","about_only",664248,664.248
"W7063814964","about_only",664248,664.248
"W7051593339","about_only",664248,664.248
"W6976933066","about_only",664248,664.248
"W7101472127","about_only",664248,664.248
"W3184137801","about_only",664248,664.248
"W2817366621","about_only",664248,664.248
"W4400626017","about_only",664248,664.248
"W4387041888","about_only",664248,664.248
"W768189996","about_only",664248,664.248
"W6907804916","about_only",664248,664.248
"W1908349942","about_only",664248,664.248
"W6920799264","about_only",664248,664.248
"W6942520216","about_only",664248,664.248
"W3023602422","about_only",664248,664.248
"W2345775040","about_only",664248,664.248
"W3110752540","about_only",664248,664.248
"W3139106863","about_only",664248,664.248
"W6957927129","about_only",664248,664.248
"W7008910290","about_only",664248,664.248
"W4385255162","about_only",664248,664.248
"W2986233616","about_only",664248,664.248
"W4255067160","about_only",664248,664.248
"W7012961824","about_only",664248,664.248
"W6946397012","about_only",664248,664.248
"W6996466466","about_only",664248,664.248
"W2113621003","about_only",664248,664.248
"W6949654870","about_only",664248,664.248
"W7084142923","about_only",664248,664.248
"W2725845685","about_only",664248,664.248
"W6885966601","about_only",664248,664.248
"W4252813849","about_only",664248,664.248
"W6958666166","about_only",664248,664.248
"W4390479558","about_only",664248,664.248
"W6991308456","about_only",664248,664.248
"W2178268226","about_only",664248,664.248
"W4299298761","about_only",664248,664.248
"W2353925907","about_only",664248,664.248
"W1587360604","about_only",664248,664.248
"W2383906893","about_only",664248,664.248
"W6931757955","about_only",664248,664.248
"W6902092293","about_only",664248,664.248
"W7067467512","about_only",664248,664.248
"W2282185636","about_only",664248,664.248
"W7155465512","about_only",664248,664.248
"W7131266995","about_only",664248,664.248
"W4283209327","about_only",664248,664.248
"W2114405284","about_only",664248,664.248
"W2513166523","about_only",664248,664.248
"W7008791890","about_only",664248,664.248
"W2039641355","about_only",664248,664.248
"W2995603563","about_only",664248,664.248
"W7046197645","about_only",664248,664.248
"W3122781030","about_only",664248,664.248
"W4250773648","about_only",664248,664.248
"W4205691524","about_only",664248,664.248
"W810416225","about_only",664248,664.248
"W6998989644","about_only",664248,664.248
"W6902145086","about_only",664248,664.248
"W4223956061","about_only",664248,664.248
"W6940119674","about_only",664248,664.248
"W6893944244","about_only",664248,664.248
"W2129554329","about_only",664248,664.248
"W6889041330","about_only",664248,664.248
"W6902038998","about_only",664248,664.248
"W1987557622","about_only",664248,664.248
"W4394415148","about_only",664248,664.248
"W6939873302","about_only",664248,664.248
"W210592458","about_only",664248,664.248
"W6888485597","about_only",664248,664.248
"W6941798036","about_only",664248,664.248
"W7033549579","about_only",664248,664.248
"W3006537243","about_only",664248,664.248
"W6949272876","about_only",664248,664.248
"W6974017988","about_only",664248,664.248
"W154505098","about_only",664248,664.248
"W3146325597","about_only",664248,664.248
"W1786454470","about_only",664248,664.248
"W4313894372","about_only",664248,664.248
"W7055132387","about_only",664248,664.248
"W3026613021","about_only",664248,664.248
"W2807789811","about_only",664248,664.248
"W2073142663","about_only",664248,664.248
"W7033590483","about_only",664248,664.248
"W7019278520","about_only",664248,664.248
"W2986685910","about_only",664248,664.248
"W3155759990","about_only",664248,664.248
"W6923323160","about_only",664248,664.248
"W2906764890","about_only",664248,664.248
"W7012109209","about_only",664248,664.248
"W6964003783","about_only",664248,664.248
"W2104235695","about_only",664248,664.248
"W4415661008","about_only",664248,664.248
"W2119935344","about_only",664248,664.248
"W2017268493","about_only",664248,664.248
"W2170795578","about_only",664248,664.248
"W2753389618","about_only",664248,664.248
"W7063933615","about_only",664248,664.248
"W2759749128","about_only",664248,664.248
"W6968184630","about_only",664248,664.248
"W7000833655","about_only",664248,664.248
"W7063791729","about_only",664248,664.248
"W2963760108","about_only",664248,664.248
"W6939940808","about_only",664248,664.248
"W2561803042","about_only",664248,664.248
"W3112798641","about_only",664248,664.248
"W2998966789","about_only",664248,664.248
"W2075935553","about_only",664248,664.248
"W2547689288","about_only",664248,664.248
"W2559585312","about_only",664248,664.248
"W3123787275","about_only",664248,664.248
"W2345002404","about_only",664248,664.248
"W4395998810","about_only",664248,664.248
"W6911364520","about_only",664248,664.248
"W2326491169","about_only",664248,664.248
"W3092331804","about_only",664248,664.248
"W6991062535","about_only",664248,664.248
"W4388722017","about_only",664248,664.248
"W6989449993","about_only",664248,664.248
"W6957541074","about_only",664248,664.248
"W4394500034","about_only",664248,664.248
"W1479891315","about_only",664248,664.248
"W3160723453","about_only",664248,664.248
"W6902118286","about_only",664248,664.248
"W7083469960","about_only",664248,664.248
"W6901605701","about_only",664248,664.248
"W6941889181","about_only",664248,664.248
"W7006247371","about_only",664248,664.248
"W6958151107","about_only",664248,664.248
"W4403924432","about_only",664248,664.248
"W7044368799","about_only",664248,664.248
"W4385867171","about_only",664248,664.248
"W1504837178","about_only",664248,664.248
"W6884638610","about_only",664248,664.248
"W1973787172","about_only",664248,664.248
"W2083940486","about_only",664248,664.248
"W3187350720","about_only",664248,664.248
"W1263473218","about_only",664248,664.248
"W4395350596","about_only",664248,664.248
"W4407980817","about_only",664248,664.248
"W4245666420","about_only",664248,664.248
"W7131299462","about_only",664248,664.248
"W4295901491","about_only",664248,664.248
"W7012748360","about_only",664248,664.248
"W6923568107","about_only",664248,664.248
"W2353341228","about_only",664248,664.248
"W6957909737","about_only",664248,664.248
"W6980004544","about_only",664248,664.248
"W2086768243","about_only",664248,664.248
"W6889054332","about_only",664248,664.248
"W581260361","about_only",664248,664.248
"W3044455566","about_only",664248,664.248
"W215717270","about_only",664248,664.248
"W6960690423","about_only",664248,664.248
"W6967713572","about_only",664248,664.248
"W6894057728","about_only",664248,664.248
"W2735202326","about_only",664248,664.248
"W7039662525","about_only",664248,664.248
"W2791033355","about_only",664248,664.248
"W6963515593","about_only",664248,664.248
"W2808553566","about_only",664248,664.248
"W6920740223","about_only",664248,664.248
"W7131254894","about_only",664248,664.248
"W2182425999","about_only",664248,664.248
"W6904490905","about_only",664248,664.248
"W1910129991","about_only",664248,664.248
"W1826042447","about_only",664248,664.248
"W6939842052","about_only",664248,664.248
"W4394853657","about_only",664248,664.248
"W6892833697","about_only",664248,664.248
"W6904182577","about_only",664248,664.248
"W3029132722","about_only",664248,664.248
"W4394536448","about_only",664248,664.248
"W6965591249","about_only",664248,664.248
"W7000935106","about_only",664248,664.248
"W2598770334","about_only",664248,664.248
"W4311038261","about_only",664248,664.248
"W4403108704","about_only",664248,664.248
"W7130505423","about_only",664248,664.248
"W1973172443","about_only",664248,664.248
"W4281773966","about_only",664248,664.248
"W7131236477","about_only",664248,664.248
"W6884635284","about_only",664248,664.248
"W6961559160","about_only",664248,664.248
"W4400424919","about_only",664248,664.248
"W6903552386","about_only",664248,664.248
"W6994411268","about_only",664248,664.248
"W6885972864","about_only",664248,664.248
"W4404567735","about_only",664248,664.248
"W4413360083","about_only",664248,664.248
"W6908129271","about_only",664248,664.248
"W7083854814","about_only",664248,664.248
"W4321273028","about_only",664248,664.248
"W6942368659","about_only",664248,664.248
"W6907388347","about_only",664248,664.248
"W4392918346","about_only",664248,664.248
"W2883492555","about_only",664248,664.248
"W2337018665","about_only",664248,664.248
"W2809429683","about_only",664248,664.248
"W6901838094","about_only",664248,664.248
"W7009284462","about_only",664248,664.248
"W2803889513","about_only",664248,664.248
"W6977252027","about_only",664248,664.248
"W4387835275","about_only",664248,664.248
"W2282772021","about_only",664248,664.248
"W7110671876","about_only",664248,664.248
"W4297359477","about_only",664248,664.248
"W7033890987","about_only",664248,664.248
"W7001249414","about_only",664248,664.248
"W4229809620","about_only",664248,664.248
"W7034057288","about_only",664248,664.248
"W4299671055","about_only",664248,664.248
"W7056313560","about_only",664248,664.248
"W6904512881","about_only",664248,664.248
"W6990929138","about_only",664248,664.248
"W173903016","about_only",664248,664.248
"W3049687453","about_only",664248,664.248
"W2660147652","about_only",664248,664.248
"W6930061086","about_only",664248,664.248
"W2050755805","about_only",664248,664.248
"W6990744195","about_only",664248,664.248
"W1538886093","about_only",664248,664.248
"W6977988080","about_only",664248,664.248
"W3040047666","about_only",664248,664.248
"W6945491536","about_only",664248,664.248
"W2998741351","about_only",664248,664.248
"W6968161826","about_only",664248,664.248
"W6942737044","about_only",664248,664.248
"W7040079672","about_only",664248,664.248
"W4399553987","about_only",664248,664.248
"W6981206223","about_only",664248,664.248
"W7069431261","about_only",664248,664.248
"W2516547944","about_only",664248,664.248
"W4390454926","about_only",664248,664.248
"W4394296807","about_only",664248,664.248
"W1624860201","about_only",664248,664.248
"W2529647339","about_only",664248,664.248
"W3038049250","about_only",664248,664.248
"W4380448259","about_only",664248,664.248
"W4229594930","about_only",664248,664.248
"W7029011307","about_only",664248,664.248
"W4412688423","about_only",664248,664.248
"W4394933918","about_only",664248,664.248
"W7051577933","about_only",664248,664.248
"W2794961250","about_only",664248,664.248
"W4404799263","about_only",664248,664.248
"W6921290267","about_only",664248,664.248
"W4229443083","about_only",664248,664.248
"W4225164722","about_only",664248,664.248
"W6998774020","about_only",664248,664.248
"W2573922509","about_only",664248,664.248
"W2942573567","about_only",664248,664.248
"W4377240648","about_only",664248,664.248
"W4395458640","about_only",664248,664.248
"W6949240381","about_only",664248,664.248
"W2322459647","about_only",664248,664.248
"W2118699725","about_only",664248,664.248
"W7028811053","about_only",664248,664.248
"W6999638281","about_only",664248,664.248
"W4232325870","about_only",664248,664.248
"W2919603384","about_only",664248,664.248
"W2385050275","about_only",664248,664.248
"W7062282197","about_only",664248,664.248
"W2481684576","about_only",664248,664.248
"W2761745879","about_only",664248,664.248
"W2801404756","about_only",664248,664.248
"W7005290357","about_only",664248,664.248
"W6885737538","about_only",664248,664.248
"W6904859136","about_only",664248,664.248
"W2484033933","about_only",664248,664.248
"W4388004572","about_only",664248,664.248
"W7018762969","about_only",664248,664.248
"W4390724391","about_only",664248,664.248
"W4320734174","about_only",664248,664.248
"W2774670089","about_only",664248,664.248
"W7065932126","about_only",664248,664.248
"W2236150584","about_only",664248,664.248
"W4293746546","about_only",664248,664.248
"W3080097605","about_only",664248,664.248
"W4405640155","about_only",664248,664.248
"W6930144128","about_only",664248,664.248
"W7103572747","about_only",664248,664.248
"W7132144504","about_only",664248,664.248
"W6961189317","about_only",664248,664.248
"W7027390897","about_only",664248,664.248
"W2366094545","about_only",664248,664.248
"W6888798687","about_only",664248,664.248
"W7033420313","about_only",664248,664.248
"W4322728180","about_only",664248,664.248
"W2037177348","about_only",664248,664.248
"W7132889833","about_only",664248,664.248
"W4307061249","about_only",664248,664.248
"W6968119346","about_only",664248,664.248
"W7110330862","about_only",664248,664.248
"W2044380807","about_only",664248,664.248
"W6976541939","about_only",664248,664.248
"W4392091555","about_only",664248,664.248
"W4388988056","about_only",664248,664.248
"W3027052319","about_only",664248,664.248
"W7071132368","about_only",664248,664.248
"W4403288791","about_only",664248,664.248
"W7018900416","about_only",664248,664.248
"W4414166423","about_only",664248,664.248
"W4412438154","about_only",664248,664.248
"W4407778259","about_only",664248,664.248
"W7134492998","about_only",664248,664.248
"W184579856","about_only",664248,664.248
"W7045616187","about_only",664248,664.248
"W7104457653","about_only",664248,664.248
"W97775384","about_only",664248,664.248
"W6911431710","about_only",664248,664.248
"W6893952668","about_only",664248,664.248
"W2159338887","about_only",664248,664.248
"W6976878417","about_only",664248,664.248
"W4411224147","about_only",664248,664.248
"W7024188497","about_only",664248,664.248
"W6958413918","about_only",664248,664.248
"W4300920754","about_only",664248,664.248
"W4253710338","about_only",664248,664.248
"W6930387906","about_only",664248,664.248
"W7009984573","about_only",664248,664.248
"W4403725695","about_only",664248,664.248
"W6909189679","about_only",664248,664.248
"W947899588","about_only",664248,664.248
"W3134825266","about_only",664248,664.248
"W2293957019","about_only",664248,664.248
"W4403596067","about_only",664248,664.248
"W7075348674","about_only",664248,664.248
"W3112216288","about_only",664248,664.248
"W7131230066","about_only",664248,664.248
"W7068773636","about_only",664248,664.248
"W4394835248","about_only",664248,664.248
"W7009670931","about_only",664248,664.248
"W104895083","about_only",664248,664.248
"W2496871640","about_only",664248,664.248
"W6912965326","about_only",664248,664.248
"W2767289697","about_only",664248,664.248
"W2091460939","about_only",664248,664.248
"W3022399917","about_only",664248,664.248
"W7113524811","about_only",664248,664.248
"W6946124223","about_only",664248,664.248
"W7017281992","about_only",664248,664.248
"W6940006517","about_only",664248,664.248
"W6920794759","about_only",664248,664.248
"W3110916954","about_only",664248,664.248
"W7064156635","about_only",664248,664.248
"W2486083386","about_only",664248,664.248
"W1599196196","about_only",664248,664.248
"W4395806492","about_only",664248,664.248
"W7037153015","about_only",664248,664.248
"W7066956425","about_only",664248,664.248
"W6898657304","about_only",664248,664.248
"W1959461318","about_only",664248,664.248
"W6902536685","about_only",664248,664.248
"W3213857544","about_only",664248,664.248
"W2765969840","about_only",664248,664.248
"W6958160435","about_only",664248,664.248
"W6981550025","about_only",664248,664.248
"W4243605618","about_only",664248,664.248
"W4246874723","about_only",664248,664.248
"W7024333737","about_only",664248,664.248
"W1579512560","about_only",664248,664.248
"W7030465652","about_only",664248,664.248
"W6977093182","about_only",664248,664.248
"W3087211185","about_only",664248,664.248
"W2213970567","about_only",664248,664.248
"W4310004431","about_only",664248,664.248
"W4212845271","about_only",664248,664.248
"W7002284087","about_only",664248,664.248
"W7005036320","about_only",664248,664.248
"W6892767752","about_only",664248,664.248
"W6958327224","about_only",664248,664.248
"W6886022638","about_only",664248,664.248
"W4394106342","about_only",664248,664.248
"W6887086255","about_only",664248,664.248
"W6920375368","about_only",664248,664.248
"W196990054","about_only",664248,664.248
"W6924583542","about_only",664248,664.248
"W4415417687","about_only",664248,664.248
"W4408667482","about_only",664248,664.248
"W4379805695","about_only",664248,664.248
"W4231785878","about_only",664248,664.248
"W4308196115","about_only",664248,664.248
"W7082147875","about_only",664248,664.248
"W1973226875","about_only",664248,664.248
"W7072193421","about_only",664248,664.248
"W7026933539","about_only",664248,664.248
"W3128306075","about_only",664248,664.248
"W3018630441","about_only",664248,664.248
"W6987383385","about_only",664248,664.248
"W6965560067","about_only",664248,664.248
"W6988086757","about_only",664248,664.248
"W7131265680","about_only",664248,664.248
"W2000919469","about_only",664248,664.248
"W2154181035","about_only",664248,664.248
"W6924611417","about_only",664248,664.248
"W1981731360","about_only",664248,664.248
"W7133097794","about_only",664248,664.248
"W1906401330","about_only",664248,664.248
"W4391428684","about_only",664248,664.248
"W6941925239","about_only",664248,664.248
"W4206327032","about_only",664248,664.248
"W6904823124","about_only",664248,664.248
"W7131311659","about_only",664248,664.248
"W6923610754","about_only",664248,664.248
"W1484615228","about_only",664248,664.248
"W7030265571","about_only",664248,664.248
"W7074648571","about_only",664248,664.248
"W6888942087","about_only",664248,664.248
"W946741747","about_only",664248,664.248
"W6943487988","about_only",664248,664.248
"W6921501398","about_only",664248,664.248
"W7073551110","about_only",664248,664.248
"W7130600055","about_only",664248,664.248
"W4230176783","about_only",664248,664.248
"W2257107672","about_only",664248,664.248
"W6904762432","about_only",664248,664.248
"W167550702","about_only",664248,664.248
"W2132986352","about_only",664248,664.248
"W3213684660","about_only",664248,664.248
"W4383681782","about_only",664248,664.248
"W4391146783","about_only",664248,664.248
"W6957538865","about_only",664248,664.248
"W6964192504","about_only",664248,664.248
"W6986899592","about_only",664248,664.248
"W6942475327","about_only",664248,664.248
"W7126644382","about_only",664248,664.248
"W6960437647","about_only",664248,664.248
"W4408382275","about_only",664248,664.248
"W2259436430","about_only",664248,664.248
"W3167116817","about_only",664248,664.248
"W6886030247","about_only",664248,664.248
"W1260037274","about_only",664248,664.248
"W6949318732","about_only",664248,664.248
"W2527502148","about_only",664248,664.248
"W7140155696","about_only",664248,664.248
"W6918043589","about_only",664248,664.248
"W4252816453","about_only",664248,664.248
"W4367852510","about_only",664248,664.248
"W1782656671","about_only",664248,664.248
"W2766466178","about_only",664248,664.248
"W6907952260","about_only",664248,664.248
"W4399230904","about_only",664248,664.248
"W7039091159","about_only",664248,664.248
"W6949787776","about_only",664248,664.248
"W3121687855","about_only",664248,664.248
"W2382874331","about_only",664248,664.248
"W6892702729","about_only",664248,664.248
"W2164651697","about_only",664248,664.248
"W6941155458","about_only",664248,664.248
"W4308448335","about_only",664248,664.248
"W241673770","about_only",664248,664.248
"W2970597142","about_only",664248,664.248
"W4398171223","about_only",664248,664.248
"W6980079434","about_only",664248,664.248
"W2884877336","about_only",664248,664.248
"W7120374528","about_only",664248,664.248
"W7005745124","about_only",664248,664.248
"W6987964891","about_only",664248,664.248
"W6958809222","about_only",664248,664.248
"W2776010795","about_only",664248,664.248
"W2496327130","about_only",664248,664.248
"W7104436838","about_only",664248,664.248
"W4414833886","about_only",664248,664.248
"W1989463352","about_only",664248,664.248
"W4308415173","about_only",664248,664.248
"W6930634187","about_only",664248,664.248
"W1964986896","about_only",664248,664.248
"W6892641962","about_only",664248,664.248
"W4285551700","about_only",664248,664.248
"W2465490507","about_only",664248,664.248
"W4396208665","about_only",664248,664.248
"W1989964661","about_only",664248,664.248
"W7052985854","about_only",664248,664.248
"W4231547674","about_only",664248,664.248
"W7131236989","about_only",664248,664.248
"W4401474863","about_only",664248,664.248
"W2802940346","about_only",664248,664.248
"W2805799488","about_only",664248,664.248
"W6926851798","about_only",664248,664.248
"W6967592212","about_only",664248,664.248
"W7005637853","about_only",664248,664.248
"W1620473997","about_only",664248,664.248
"W6989933504","about_only",664248,664.248
"W2279755464","about_only",664248,664.248
"W601268857","about_only",664248,664.248
"W6902487631","about_only",664248,664.248
"W2978130271","about_only",664248,664.248
"W3005796191","about_only",664248,664.248
"W2468103312","about_only",664248,664.248
"W6923216985","about_only",664248,664.248
"W4387582796","about_only",664248,664.248
"W2278081136","about_only",664248,664.248
"W7065767380","about_only",664248,664.248
"W7010746938","about_only",664248,664.248
"W7009215766","about_only",664248,664.248
"W6977892184","about_only",664248,664.248
"W3121959756","about_only",664248,664.248
"W7062561639","about_only",664248,664.248
"W2922244800","about_only",664248,664.248
"W2037959002","about_only",664248,664.248
"W120778348","about_only",664248,664.248
"W4416628623","about_only",664248,664.248
"W6967861688","about_only",664248,664.248
"W2606532563","about_only",664248,664.248
"W1039313500","about_only",664248,664.248
"W804701262","about_only",664248,664.248
"W4414086102","about_only",664248,664.248
"W2331788398","about_only",664248,664.248
"W4394344544","about_only",664248,664.248
"W6936431170","about_only",664248,664.248
"W55982005","about_only",664248,664.248
"W2071639740","about_only",664248,664.248
"W7027002267","about_only",664248,664.248
"W6926270415","about_only",664248,664.248
"W6889415599","about_only",664248,664.248
"W7027020710","about_only",664248,664.248
"W4244162840","about_only",664248,664.248
"W3024165102","about_only",664248,664.248
"W2237747840","about_only",664248,664.248
"W6911493000","about_only",664248,664.248
"W4399504543","about_only",664248,664.248
"W2334975136","about_only",664248,664.248
"W2101933383","about_only",664248,664.248
"W7019456295","about_only",664248,664.248
"W3091603309","about_only",664248,664.248
"W2377507358","about_only",664248,664.248
"W1597324702","about_only",664248,664.248
"W7015074245","about_only",664248,664.248
"W6986309033","about_only",664248,664.248
"W3029689645","about_only",664248,664.248
"W3097788189","about_only",664248,664.248
"W6884562640","about_only",664248,664.248
"W6967640544","about_only",664248,664.248
"W6921225108","about_only",664248,664.248
"W6928747771","about_only",664248,664.248
"W2049826059","about_only",664248,664.248
"W7017331245","about_only",664248,664.248
"W6950014426","about_only",664248,664.248
"W4212921244","about_only",664248,664.248
"W6911408843","about_only",664248,664.248
"W4393924578","about_only",664248,664.248
"W4231307883","about_only",664248,664.248
"W2139588373","about_only",664248,664.248
"W4395452456","about_only",664248,664.248
"W2062984057","about_only",664248,664.248
"W2951747687","about_only",664248,664.248
"W2970213759","about_only",664248,664.248
"W4386643192","about_only",664248,664.248
"W3214210185","about_only",664248,664.248
"W7009267883","about_only",664248,664.248
"W4285797586","about_only",664248,664.248
"W6923243841","about_only",664248,664.248
"W393376373","about_only",664248,664.248
"W2731484330","about_only",664248,664.248
"W2025972508","about_only",664248,664.248
"W4381378215","about_only",664248,664.248
"W4375935525","about_only",664248,664.248
"W6962609206","about_only",664248,664.248
"W7131297463","about_only",664248,664.248
"W7071045980","about_only",664248,664.248
"W4386844382","about_only",664248,664.248
"W6960668238","about_only",664248,664.248
"W7055251532","about_only",664248,664.248
"W7037966450","about_only",664248,664.248
"W1166835344","about_only",664248,664.248
"W3024929764","about_only",664248,664.248
"W2030486575","about_only",664248,664.248
"W23603165","about_only",664248,664.248
"W7106003973","about_only",664248,664.248
"W2531281089","venue_new",402637,536.849333333333
"W4251639620","venue_new",402637,536.849333333333
"W7023912515","venue_new",402637,536.849333333333
"W2590692430","venue_new",402637,536.849333333333
"W4392559409","venue_new",402637,536.849333333333
"W4404608767","venue_new",402637,536.849333333333
"W2605602578","venue_new",402637,536.849333333333
"W1885775725","venue_new",402637,536.849333333333
"W4412754703","venue_new",402637,536.849333333333
"W4406551248","venue_new",402637,536.849333333333
"W4403430037","venue_new",402637,536.849333333333
"W4406514718","venue_new",402637,536.849333333333
"W4386001407","venue_new",402637,536.849333333333
"W2970537003","venue_new",402637,536.849333333333
"W2799443211","venue_new",402637,536.849333333333
"W4399171612","venue_new",402637,536.849333333333
"W7038750779","venue_new",402637,536.849333333333
"W4231747077","venue_new",402637,536.849333333333
"W4382237844","venue_new",402637,536.849333333333
"W7051933086","venue_new",402637,536.849333333333
"W2129391905","venue_new",402637,536.849333333333
"W2109833850","venue_new",402637,536.849333333333
"W2001203109","venue_new",402637,536.849333333333
"W1942641482","venue_new",402637,536.849333333333
"W2366854712","venue_new",402637,536.849333333333
"W2178181779","venue_new",402637,536.849333333333
"W4241958252","venue_new",402637,536.849333333333
"W2276921444","venue_new",402637,536.849333333333
"W3093312974","venue_new",402637,536.849333333333
"W2992813950","venue_new",402637,536.849333333333
"W2385258320","venue_new",402637,536.849333333333
"W4406450445","venue_new",402637,536.849333333333
"W2180109668","venue_new",402637,536.849333333333
"W2800175769","venue_new",402637,536.849333333333
"W85143298","venue_new",402637,536.849333333333
"W2313291624","venue_new",402637,536.849333333333
"W1560339098","venue_new",402637,536.849333333333
"W4241657217","venue_new",402637,536.849333333333
"W2337442133","venue_new",402637,536.849333333333
"W408743753","venue_new",402637,536.849333333333
"W4239396545","venue_new",402637,536.849333333333
"W2053001893","venue_new",402637,536.849333333333
"W2944690329","venue_new",402637,536.849333333333
"W2894959978","venue_new",402637,536.849333333333
"W12999152","venue_new",402637,536.849333333333
"W2101840106","venue_new",402637,536.849333333333
"W2604270671","venue_new",402637,536.849333333333
"W2364480322","venue_new",402637,536.849333333333
"W4406512086","venue_new",402637,536.849333333333
"W4411618349","venue_new",402637,536.849333333333
"W3186470425","venue_new",402637,536.849333333333
"W3217173913","venue_new",402637,536.849333333333
"W4406559464","venue_new",402637,536.849333333333
"W2135774338","venue_new",402637,536.849333333333
"W2031250413","venue_new",402637,536.849333333333
"W2030870048","venue_new",402637,536.849333333333
"W4406485964","venue_new",402637,536.849333333333
"W4281871258","venue_new",402637,536.849333333333
"W4280530892","venue_new",402637,536.849333333333
"W4406467789","venue_new",402637,536.849333333333
"W4408576404","venue_new",402637,536.849333333333
"W2896371217","venue_new",402637,536.849333333333
"W152597182","venue_new",402637,536.849333333333
"W7029575033","venue_new",402637,536.849333333333
"W4406463910","venue_new",402637,536.849333333333
"W4237717244","venue_new",402637,536.849333333333
"W2324021142","venue_new",402637,536.849333333333
"W2129549604","venue_new",402637,536.849333333333
"W2381702095","venue_new",402637,536.849333333333
"W2160289646","venue_new",402637,536.849333333333
"W915973112","venue_new",402637,536.849333333333
"W4405282358","venue_new",402637,536.849333333333
"W7160120580","venue_new",402637,536.849333333333
"W4252029477","venue_new",402637,536.849333333333
"W2806316919","venue_new",402637,536.849333333333
"W1604734564","venue_new",402637,536.849333333333
"W3041382910","venue_new",402637,536.849333333333
"W3029773129","venue_new",402637,536.849333333333
"W4395955281","venue_new",402637,536.849333333333
"W3176917279","venue_new",402637,536.849333333333
"W3110879829","venue_new",402637,536.849333333333
"W2808892733","venue_new",402637,536.849333333333
"W3198908004","venue_new",402637,536.849333333333
"W2565943557","venue_new",402637,536.849333333333
"W1583364654","venue_new",402637,536.849333333333
"W2043223604","venue_new",402637,536.849333333333
"W2130096896","venue_new",402637,536.849333333333
"W4379600182","venue_new",402637,536.849333333333
"W2897935534","venue_new",402637,536.849333333333
"W4414714402","venue_new",402637,536.849333333333
"W3169329315","venue_new",402637,536.849333333333
"W2762912366","venue_new",402637,536.849333333333
"W339935060","venue_new",402637,536.849333333333
"W2888845521","venue_new",402637,536.849333333333
"W2109136362","venue_new",402637,536.849333333333
"W4413912422","venue_new",402637,536.849333333333
"W2744761820","venue_new",402637,536.849333333333
"W2571201255","venue_new",402637,536.849333333333
"W2761574541","venue_new",402637,536.849333333333
"W2977629353","venue_new",402637,536.849333333333
"W2097027224","venue_new",402637,536.849333333333
"W4406508471","venue_new",402637,536.849333333333
"W2419489450","venue_new",402637,536.849333333333
"W2587825529","venue_new",402637,536.849333333333
"W4413003685","venue_new",402637,536.849333333333
"W2270489425","venue_new",402637,536.849333333333
"W2430260725","venue_new",402637,536.849333333333
"W2780299265","venue_new",402637,536.849333333333
"W3143817422","venue_new",402637,536.849333333333
"W2323584913","venue_new",402637,536.849333333333
"W1903562992","venue_new",402637,536.849333333333
"W2938496165","venue_new",402637,536.849333333333
"W4406582001","venue_new",402637,536.849333333333
"W2810879288","venue_new",402637,536.849333333333
"W2117301037","venue_new",402637,536.849333333333
"W2320565105","venue_new",402637,536.849333333333
"W2804761397","venue_new",402637,536.849333333333
"W2006853590","venue_new",402637,536.849333333333
"W1949491860","venue_new",402637,536.849333333333
"W4401514553","venue_new",402637,536.849333333333
"W2608964748","venue_new",402637,536.849333333333
"W4406582915","venue_new",402637,536.849333333333
